10#2381467	Cleveland	Town			0.530411879	0.824742785	3	3	0.156	0.078	0.766	
10#2381475	Cleveland	Town			0.810351186	0.824742785	1	1	0.646	0.192	0.162	

11#1843372	Clifton Hill	POI			0.046479238	0.407973549	3	3	0.005	0.019	0.976	
12#6696997	Clifton Hill	POI			0.046479238	0.407973549	2	3	0.005	0.019	0.976	
10#2381662	Clifton Hill	Town			0.08709913	0.407973549	3	3	0.008	0.026	0.966	
10#329670	Clifton Hill	Town			0.092564106	0.407973549	3	3	0.009	0.027	0.964	

10#56763057	Cloud Nine	POI			0.056588186	0.550246222	3	3	0.004	0.009	0.988	

10#108632	Cockpit	Town			0.081589255	0.55341009	3	3	0.005	0.01	0.985	

10#20121685	Come	Town			0.087226167	0.665447807	3	3	0.003	0.006	0.991	
10#1266706	Come	Town			0.192339407	0.665447807	3	3	0.01	0.014	0.976	

10#2385124	Corner	Town			0.086946645	0.544370031	3	3	0.005	0.012	0.983	
10#2385125	Corner	Town			0.086782106	0.544370031	3	3	0.005	0.011	0.983	
10#2385126	Corner	Town			0.12827124	0.544370031	3	3	0.008	0.016	0.976	
10#28339528	Corner	Town			0.180144728	0.544370031	3	3	0.013	0.025	0.961	

11#27240597	Corpus	POI			0.037222554	0.510348203	3	3	0.003	0.009	0.987	
11#23740017	Corpus	POI			0.047898771	0.510348203	3	3	0.004	0.01	0.986	
10#117370	Corpus	Town			0.082552419	0.510348203	3	3	0.005	0.014	0.981	
10#465234	Corpus	Town			0.140982974	0.510348203	3	3	0.01	0.022	0.968	

10#56842808	Crook	POI			0.058969001	0.556237874	3	3	0.004	0.008	0.988	
10#2387440	Crook	Town			0.086970189	0.556237874	3	3	0.005	0.011	0.984	
10#2387441	Crook	Town			0.08709913	0.556237874	3	3	0.005	0.011	0.984	
10#28338267	Crook	Town			0.087390997	0.556237874	3	3	0.005	0.011	0.984	
10#17393	Crook	Town			0.100792981	0.556237874	3	3	0.006	0.012	0.982	
10#17392	Crook	Town			0.308833855	0.556237874	3	3	0.046	0.067	0.886	

11#138751	Cross	POI			0.037165961	0.746491983	3	3	0.001	0.002	0.996	
11#2644244	Cross	POI			0.037219854	0.746491983	3	3	0.001	0.002	0.996	
11#30859931	Cross	POI			0.036976129	0.746491983	3	3	0.001	0.002	0.996	
10#2387511	Cross	Town			0.086871435	0.746491983	3	3	0.002	0.003	0.994	
10#2387512	Cross	Town			0.086818653	0.746491983	3	3	0.002	0.003	0.994	
10#2387513	Cross	Town			0.08709554	0.746491983	3	3	0.002	0.003	0.994	
10#28747198	Cross	Town			0.08709554	0.746491983	3	3	0.002	0.003	0.994	
10#56550549	Cross	POI			0.057255204	0.746491983	3	3	0.002	0.003	0.996	
10#56621149	Cross	Town			0.088908358	0.746491983	3	3	0.002	0.003	0.994	
10#17425	Cross	Town			0.100792981	0.746491983	3	3	0.003	0.004	0.993	
10#37176	Cross	Town			0.100792981	0.746491983	3	3	0.003	0.004	0.993	
10#44696	Cross	Town			0.100596166	0.746491983	3	3	0.003	0.004	0.993	
10#560536	Cross	Town			0.094569289	0.746491983	3	3	0.003	0.004	0.994	
10#560538	Cross	Town			0.093222785	0.746491983	3	3	0.003	0.004	0.994	
10#56842831	Cross	Town			0.100792981	0.746491983	3	3	0.003	0.004	0.993	
10#2387515	Cross	Town			0.141385588	0.746491983	3	3	0.004	0.005	0.99	
10#17426	Cross	Town			0.18886583	0.746491983	3	3	0.007	0.008	0.985	

10#2387729	Crosswinds	Town			0.086133162	0.417755049	3	3	0.008	0.024	0.968	
10#2387728	Crosswinds	Town			0.140331389	0.417755049	3	3	0.014	0.039	0.948	

11#139923	Crystal	POI			0.037165961	0.712972188	3	3	0.002	0.003	0.996	
11#15088194	Crystal	POI			0.044594678	0.712972188	3	3	0.002	0.003	0.995	
10#23511219	Crystal	Town			0.087645582	0.712972188	3	3	0.003	0.004	0.993	
10#2387941	Crystal	Town			0.087100758	0.712972188	3	3	0.003	0.004	0.993	
10#2387942	Crystal	Town			0.087100758	0.712972188	3	3	0.003	0.004	0.993	
10#2387943	Crystal	Town			0.08822039	0.712972188	3	3	0.003	0.004	0.993	
10#2387944	Crystal	Town			0.0871107	0.712972188	3	3	0.003	0.004	0.993	
10#2387945	Crystal	Town			0.088275309	0.712972188	3	3	0.003	0.004	0.993	
10#2387950	Crystal	Town			0.087076769	0.712972188	3	3	0.003	0.004	0.993	
10#2387953	Crystal	Town			0.086818653	0.712972188	3	3	0.003	0.004	0.993	
10#28340769	Crystal	Town			0.087259092	0.712972188	3	3	0.003	0.004	0.993	
10#28743973	Crystal	Town			0.087777866	0.712972188	3	3	0.003	0.004	0.993	
10#55960109	Crystal	Town			0.087645582	0.712972188	3	3	0.003	0.004	0.993	
10#56620953	Crystal	Town			0.087929507	0.712972188	3	3	0.003	0.004	0.993	
10#2387954	Crystal	Town			0.141812394	0.712972188	3	3	0.005	0.007	0.988	
10#2387946	Crystal	Town			0.17953032	0.712972188	3	3	0.007	0.009	0.984	
10#2387949	Crystal	Town			0.178906382	0.712972188	3	3	0.007	0.009	0.984	
10#2387956	Crystal	Town			0.208999664	0.712972188	3	3	0.01	0.012	0.978	
10#2387955	Crystal	Town			0.35557522	0.712972188	3	3	0.044	0.04	0.916	

11#18790564	Cuci	POI			0.034191551	0.251410999	2	3	0.008	0.042	0.95	
10#870802	Cuci	Town			0.083005251	0.251410999	3	3	0.013	0.063	0.923	
10#470560	Cuci	Town			0.233066325	0.251410999	3	3	0.054	0.192	0.754	

12#2795345	DOM	POI			0.072426055	0.671206534	3	3	0.003	0.005	0.993	

10#29134080	Dabba	Town			0.079706416	0.128701325	3	3	0.019	0.121	0.86	
10#29135094	Dabba	Town			0.079706416	0.128701325	3	3	0.019	0.121	0.86	

10#29059788	Dad	Town			0.079586954	0.779338619	3	3	0.002	0.003	0.995	
10#805259	Dad	Town			0.084094961	0.779338619	3	3	0.002	0.003	0.995	

10#2389829	Days	Town			0.087142106	0.659841881	3	3	0.003	0.006	0.991	

10#55812253	Dead Sea	Drainage			0.019759491	0.640652669	3	3	0.002	0.004	0.995	
11#8530	Dead Sea	POI			0.037612414	0.640652669	1	3	0.002	0.004	0.994	

10#56773694	Dear	POI			0.072312049	0.599436047	3	3	0.004	0.007	0.989	

10#2390335	Deep Valley	Town			0.087259092	0.298835223	3	3	0.012	0.05	0.938	
10#2390336	Deep Valley	Town			0.087259092	0.298835223	3	3	0.012	0.05	0.938	
10#2390337	Deep Valley	Town			0.086133162	0.298835223	3	3	0.012	0.049	0.939	
10#2390334	Deep Valley	Town			0.141385588	0.298835223	3	3	0.021	0.077	0.903	

12#2801214	Den	POI			0.066575202	0.574698866	3	3	0.004	0.008	0.988	

10#2391569	Destin	Town			0.417664065	0.641952428	1	3	0.098	0.094	0.808	

10#56500298	Destination	POI			0.076034246	0.632242606	3	3	0.003	0.006	0.991	

11#18591897	Detonator	POI			0.062715195	0.372034329	3	3	0.007	0.026	0.966	

11#14599859	Deva	POI			0.034636143	0.483640265	3	3	0.004	0.011	0.986	
10#20123331	Deva	Town			0.088876196	0.483640265	3	3	0.006	0.017	0.977	
10#29094527	Deva	Town			0.079400033	0.483640265	3	3	0.006	0.016	0.979	
10#29112234	Deva	Town			0.079400033	0.483640265	3	3	0.006	0.016	0.979	
10#29143109	Deva	Town			0.079706416	0.483640265	3	3	0.006	0.016	0.979	
10#758709	Deva	Town			0.083172893	0.483640265	3	3	0.006	0.016	0.978	
10#871261	Deva	Town			0.176100435	0.483640265	3	3	0.016	0.035	0.949	

10#29058445	Dhada	Town			0.079586954	0	3	3	0.027	0.23	0.743	
10#29058860	Dhada	Town			0.079586954	0	3	3	0.027	0.23	0.743	

10#29105856	Dharkan	Town			0.079400033	0.193051988	3	3	0.016	0.085	0.899	

10#24610066	Diamonds	POI			0.047816664	0.751921317	3	3	0.002	0.002	0.996	

11#7381530	Diorama	POI			0.064804471	0.526061885	3	3	0.004	0.011	0.985	
10#457124	Diorama	Town			0.087157622	0.526061885	3	3	0.005	0.013	0.982	

10#2210916	Diplo	Town			0.094373852	0.562952007	3	3	0.005	0.011	0.984	

11#24326813	Ditto	POI			0.042902774	0.626325986	3	3	0.002	0.005	0.993	

11#27450748	Do	POI			0.070542508	0.74717714	3	3	0.002	0.003	0.995	
11#28388254	Do	POI			0.068628648	0.74717714	3	3	0.002	0.003	0.995	
10#942085	Do	Town			0.23087552	0.74717714	3	3	0.011	0.012	0.977	

10#56773896	Don Lorenzo	POI			0.037046342	0	3	3	0.018	0.173	0.809	
11#25702391	Don Lorenzo	POI			0.046780867	0	2	3	0.02	0.185	0.795	

11#26623323	Donia	POI			0.044659214	0.263030943	3	3	0.009	0.043	0.948	
10#1273765	Donia	Town			0.082507938	0.263030943	3	3	0.013	0.059	0.928	
10#2392862	Donia	Town			0.08709913	0.263030943	3	3	0.013	0.061	0.926	

10#645163	Donnie	Town			0.084159274	0.404469798	3	3	0.008	0.026	0.966	

10#2254556	Dosar	Town			0.162025319	0.101993387	3	3	0.042	0.244	0.714	

10#20174055	Drei	Town			0.08389131	0.375350338	3	3	0.009	0.031	0.96	

10#20123560	Dres	Town			0.142073386	0.476799217	3	3	0.011	0.028	0.961	

10#108773	Dump	Town			0.081640193	0.645213428	3	3	0.003	0.006	0.991	

10#56773969	Dune	POI			0.087004761	0.649134919	3	3	0.003	0.006	0.99	
10#645918	Dune	Town			0.083868947	0.649134919	3	3	0.003	0.006	0.991	

10#2394620	Duplex	Town			0.08709554	0.552205944	3	3	0.005	0.011	0.984	
10#2394621	Duplex	Town			0.086818653	0.552205944	3	3	0.005	0.011	0.984	

10#56504010	Earth	POI			0.076034246	0.778643355	3	3	0.002	0.003	0.996	
10#2395246	Earth	Town			0.140524905	0.778643355	3	3	0.004	0.004	0.992	

11#25223437	Ebenezer	POI			0.041287697	0.525740088	3	3	0.003	0.009	0.988	
11#25223450	Ebenezer	POI			0.041287697	0.525740088	3	3	0.003	0.009	0.988	
11#2948591	Ebenezer	POI			0.037124581	0.525740088	3	3	0.003	0.008	0.988	
11#31458560	Ebenezer	POI			0.041547009	0.525740088	3	3	0.003	0.009	0.988	
11#39148050	Ebenezer	POI			0.0371274	0.525740088	3	3	0.003	0.008	0.988	
10#1095632	Ebenezer	Town			0.084106137	0.525740088	3	3	0.005	0.013	0.982	
10#23389682	Ebenezer	Town			0.088675581	0.525740088	3	3	0.005	0.013	0.981	
10#23400378	Ebenezer	Town			0.087929507	0.525740088	3	3	0.005	0.013	0.982	
10#2396726	Ebenezer	Town			0.086836252	0.525740088	3	3	0.005	0.013	0.982	
10#2396727	Ebenezer	Town			0.086836252	0.525740088	3	3	0.005	0.013	0.982	
10#2396728	Ebenezer	Town			0.086811734	0.525740088	3	3	0.005	0.013	0.982	
10#2396729	Ebenezer	Town			0.086811734	0.525740088	3	3	0.005	0.013	0.982	
10#2396730	Ebenezer	Town			0.086966418	0.525740088	3	3	0.005	0.013	0.982	
10#2396731	Ebenezer	Town			0.086966418	0.525740088	3	3	0.005	0.013	0.982	
10#2396732	Ebenezer	Town			0.086966418	0.525740088	3	3	0.005	0.013	0.982	
10#2396733	Ebenezer	Town			0.0871107	0.525740088	3	3	0.005	0.013	0.982	
10#2396734	Ebenezer	Town			0.0871107	0.525740088	3	3	0.005	0.013	0.982	
10#2396735	Ebenezer	Town			0.086850451	0.525740088	3	3	0.005	0.013	0.982	
10#2396736	Ebenezer	Town			0.086850451	0.525740088	3	3	0.005	0.013	0.982	
10#2396737	Ebenezer	Town			0.087142106	0.525740088	3	3	0.005	0.013	0.982	
10#2396738	Ebenezer	Town			0.087142106	0.525740088	3	3	0.005	0.013	0.982	
10#2396739	Ebenezer	Town			0.087142106	0.525740088	3	3	0.005	0.013	0.982	
10#2396740	Ebenezer	Town			0.087142106	0.525740088	3	3	0.005	0.013	0.982	
10#2396745	Ebenezer	Town			0.086946645	0.525740088	3	3	0.005	0.013	0.982	
10#2396747	Ebenezer	Town			0.08809171	0.525740088	3	3	0.005	0.013	0.982	
10#2396749	Ebenezer	Town			0.086871435	0.525740088	3	3	0.005	0.013	0.982	
10#2396750	Ebenezer	Town			0.086871435	0.525740088	3	3	0.005	0.013	0.982	
10#2396752	Ebenezer	Town			0.086818653	0.525740088	3	3	0.005	0.013	0.982	
10#2396753	Ebenezer	Town			0.086818653	0.525740088	3	3	0.005	0.013	0.982	
10#2396754	Ebenezer	Town			0.086818653	0.525740088	3	3	0.005	0.013	0.982	
10#2396755	Ebenezer	Town			0.086818653	0.525740088	3	3	0.005	0.013	0.982	
10#2396756	Ebenezer	Town			0.086818653	0.525740088	3	3	0.005	0.013	0.982	
10#2396757	Ebenezer	Town			0.08709554	0.525740088	3	3	0.005	0.013	0.982	
10#2396758	Ebenezer	Town			0.08709554	0.525740088	3	3	0.005	0.013	0.982	
10#2396760	Ebenezer	Town			0.087153303	0.525740088	3	3	0.005	0.013	0.982	
10#2396761	Ebenezer	Town			0.086836252	0.525740088	3	3	0.005	0.013	0.982	
10#28584956	Ebenezer	Town			0.08522995	0.525740088	3	3	0.005	0.013	0.982	
10#28746633	Ebenezer	Town			0.0871107	0.525740088	3	3	0.005	0.013	0.982	
10#56620733	Ebenezer	Town			0.087929507	0.525740088	3	3	0.005	0.013	0.982	
10#56845057	Ebenezer	POI			0.071142519	0.525740088	3	3	0.005	0.011	0.984	
10#23402849	Ebenezer	Town			0.088908358	0.525740088	3	3	0.006	0.013	0.981	
10#56845058	Ebenezer	Town			0.100792981	0.525740088	3	3	0.006	0.015	0.979	
10#2396741	Ebenezer	Town			0.14052775	0.525740088	3	3	0.009	0.02	0.97	
10#2396744	Ebenezer	Town			0.140899837	0.525740088	3	3	0.009	0.02	0.97	
10#2396759	Ebenezer	Town			0.140254136	0.525740088	3	3	0.009	0.02	0.97	
10#22721246	Ebenezer	Town			0.164735596	0.525740088	3	3	0.012	0.025	0.963	
10#2396748	Ebenezer	Town			0.178841818	0.525740088	3	3	0.014	0.028	0.958	
10#56623161	Ebenezer	Town			0.179655808	0.525740088	3	3	0.014	0.028	0.958	

11#36806820	Ecce Homo	POI			0.035304894	0.440511821	3	3	0.004	0.014	0.982	
10#20101542	Ecce Homo	Town			0.185431743	0.440511821	3	3	0.02	0.049	0.931	

11#24148229	Edgemont	POI			0.03791918	0.368595477	3	3	0.006	0.022	0.973	
11#32310125	Edgemont	POI			0.051822036	0.368595477	3	3	0.007	0.025	0.969	
10#2397141	Edgemont	Town			0.086836252	0.368595477	3	3	0.009	0.033	0.958	
10#2397146	Edgemont	Town			0.086133162	0.368595477	3	3	0.009	0.033	0.958	
10#2397147	Edgemont	Town			0.086133162	0.368595477	3	3	0.009	0.033	0.958	
10#2397149	Edgemont	Town			0.08752926	0.368595477	3	3	0.009	0.033	0.957	
10#2397150	Edgemont	Town			0.086946645	0.368595477	3	3	0.009	0.033	0.958	
10#2397153	Edgemont	Town			0.086818653	0.368595477	3	3	0.009	0.033	0.958	
10#2397157	Edgemont	Town			0.086541421	0.368595477	3	3	0.009	0.033	0.958	
10#2397166	Edgemont	Town			0.08809171	0.368595477	3	3	0.01	0.033	0.957	
10#2397165	Edgemont	Town			0.210026844	0.368595477	2	3	0.032	0.089	0.879	

10#82314	El Cielo	Town			0.092953684	0.29109421	3	3	0.013	0.054	0.933	

10#120515	El Indio	Town			0.082844633	0.402058276	3	3	0.008	0.026	0.966	
10#2397777	El Indio	Town			0.08709554	0.402058276	3	3	0.008	0.027	0.965	

10#156499	El Manantial	Town			0.08240484	0.273356951	3	3	0.012	0.055	0.932	
10#20222609	El Manantial	Town			0.084190351	0.273356951	3	3	0.013	0.056	0.931	

11#139048	Empire	POI			0.037165961	0.746132492	3	3	0.001	0.002	0.996	
10#20180713	Empire	Town			0.086371062	0.746132492	3	3	0.002	0.003	0.994	
10#2399512	Empire	Town			0.086836252	0.746132492	3	3	0.002	0.003	0.994	
10#2399515	Empire	Town			0.086970189	0.746132492	3	3	0.002	0.003	0.994	
10#2399516	Empire	Town			0.086966418	0.746132492	3	3	0.002	0.003	0.994	
10#2399517	Empire	Town			0.087390997	0.746132492	3	3	0.002	0.003	0.994	
10#2399518	Empire	Town			0.0871107	0.746132492	3	3	0.002	0.003	0.994	
10#2399523	Empire	Town			0.087142106	0.746132492	3	3	0.002	0.003	0.994	
10#2399524	Empire	Town			0.08709913	0.746132492	3	3	0.002	0.003	0.994	
10#2399527	Empire	Town			0.086946645	0.746132492	3	3	0.002	0.003	0.994	
10#2399534	Empire	Town			0.086953777	0.746132492	3	3	0.002	0.003	0.994	
11#511456	Empire	POI			0.071142519	0.746132492	3	3	0.002	0.003	0.995	
10#56511062	Empire	POI			0.076034246	0.746132492	3	3	0.002	0.003	0.995	
10#2399519	Empire	Town			0.128168363	0.746132492	3	3	0.004	0.005	0.991	
10#2399522	Empire	Town			0.139386389	0.746132492	3	3	0.004	0.005	0.99	
10#2399525	Empire	Town			0.141000941	0.746132492	3	3	0.004	0.005	0.99	
10#2399526	Empire	Town			0.141000941	0.746132492	3	3	0.004	0.005	0.99	
10#2399528	Empire	Town			0.141721319	0.746132492	3	3	0.004	0.005	0.99	
10#2399530	Empire	Town			0.14098132	0.746132492	3	3	0.004	0.005	0.99	
10#2399521	Empire	Town			0.271065896	0.746132492	3	3	0.017	0.016	0.967	

10#29189063	Ena	Town			0.079654716	0.624785977	3	3	0.003	0.007	0.99	
10#888948	Ena	Town			0.075013271	0.624785977	3	3	0.003	0.006	0.99	
11#9547193	Ena	POI			0.06534225	0.624785977	3	3	0.003	0.006	0.991	
10#1527050	Ena	Town			0.09125164	0.624785977	3	3	0.004	0.007	0.989	
10#759891	Ena	Town			0.084719241	0.624785977	3	3	0.004	0.007	0.989	
10#1117066	Ena	Town			0.428310386	0.624785977	3	3	0.112	0.111	0.777	

10#56758593	Encore	POI			0.055339221	0.703685117	3	3	0.002	0.003	0.995	

11#29503267	Envy	POI			0.040606137	0.642595546	3	3	0.002	0.004	0.994	
10#20101625	Envy	Town			0.095268289	0.642595546	3	3	0.004	0.007	0.989	
10#329695	Envy	Town			0.145264108	0.642595546	3	3	0.007	0.01	0.983	

11#35906840	Evangeline	POI			0.037484182	0.500312699	3	3	0.004	0.01	0.987	
10#2400670	Evangeline	Town			0.086850451	0.500312699	3	3	0.006	0.015	0.979	
10#23392662	Evangeline	Town			0.141150209	0.500312699	3	3	0.01	0.024	0.966	
10#28744346	Evangeline	Town			0.141114086	0.500312699	3	3	0.01	0.024	0.966	
10#56624853	Evangeline	Town			0.141150209	0.500312699	3	3	0.01	0.024	0.966	

10#56125374	Ezo	Town			0.090705395	0.411349862	3	3	0.008	0.026	0.965	

11#17626634	Fara	POI			0.064020249	0.539218551	3	3	0.004	0.01	0.986	
10#1939833	Fara	Town			0.08880185	0.539218551	3	3	0.005	0.012	0.983	
10#20106755	Fara	Town			0.086744066	0.539218551	3	3	0.005	0.012	0.983	
10#20123966	Fara	Town			0.086744066	0.539218551	3	3	0.005	0.012	0.983	
10#55848922	Fara	Town			0.086599068	0.539218551	3	3	0.005	0.012	0.983	
10#12510129	Fara	Island			0.099911788	0.539218551	3	3	0.006	0.013	0.981	
10#529976	Fara	Town			0.141274153	0.539218551	3	3	0.009	0.019	0.972	
10#715292	Fara	Town			0.209576945	0.539218551	3	3	0.018	0.034	0.948	

10#2402282	Fargo	Town			0.08822039	0.633563809	3	3	0.004	0.007	0.99	
10#2402283	Fargo	Town			0.087777866	0.633563809	3	3	0.004	0.007	0.99	
10#2402286	Fargo	Town			0.086946645	0.633563809	3	3	0.004	0.007	0.99	
10#2402288	Fargo	Town			0.08709554	0.633563809	3	3	0.004	0.007	0.99	
10#2402289	Fargo	Town			0.087153303	0.633563809	3	3	0.004	0.007	0.99	
10#2402290	Fargo	Town			0.087076769	0.633563809	3	3	0.004	0.007	0.99	
10#2402303	Fargo	Town			0.086836252	0.633563809	3	3	0.004	0.007	0.99	
10#2402280	Fargo	Town			0.140779749	0.633563809	3	3	0.006	0.011	0.983	
10#2402281	Fargo	Town			0.141497312	0.633563809	3	3	0.006	0.011	0.983	
10#2402287	Fargo	Town			0.140879658	0.633563809	3	3	0.006	0.011	0.983	
10#2402291	Fargo	Town			0.140413294	0.633563809	3	3	0.006	0.011	0.983	
10#2402292	Fargo	Town			0.643360114	0.633563809	2	1	0.421	0.273	0.306	

12#10393896	Farmers Market	POI			0.054980483	0.655960112	3	3	0.002	0.004	0.993	
10#56757875	Farmers Market	POI			0.025981823	0.655960112	3	3	0.002	0.003	0.995	
10#23529939	Farmers Market	POI			0.060910388	0.655960112	2	3	0.003	0.005	0.993	
10#56914218	Farmers Market	POI			0.066740919	0.655960112	3	3	0.003	0.005	0.992	

10#2402551	Farrar	Town			0.087626354	0.29109421	3	3	0.012	0.052	0.936	
10#2402553	Farrar	Town			0.08709554	0.29109421	3	3	0.012	0.052	0.936	
10#2402555	Farrar	Town			0.086966418	0.29109421	3	3	0.012	0.052	0.936	
10#28585045	Farrar	Town			0.082378596	0.29109421	3	3	0.012	0.05	0.938	
10#2402554	Farrar	Town			0.128418226	0.29109421	3	3	0.019	0.072	0.909	

10#2402780	February	Town			0.086818653	0.58288777	3	3	0.004	0.009	0.987	

10#2403471	Finn	Town			0.087506226	0.687964634	3	3	0.003	0.005	0.992	
10#2403472	Finn	Town			0.087546022	0.687964634	3	3	0.003	0.005	0.992	

10#20124455	Fiore	Town			0.088876196	0.472324212	3	3	0.007	0.018	0.975	
10#715490	Fiore	Town			0.086387147	0.472324212	3	3	0.007	0.018	0.976	

10#29349627	Flute	Town			0.083868947	0.588300647	3	3	0.004	0.009	0.987	

10#56045535	Fog Island	Island			0.088275309	0.064350663	3	3	0.025	0.179	0.796	

10#56416588	Footsteps	POI			0.056519422	0.515886926	3	3	0.004	0.011	0.985	
10#56431480	Footsteps	POI			0.073925314	0.515886926	3	3	0.005	0.012	0.983	

10#56780206	Francesco	POI			0.062302417	0.451894022	3	3	0.005	0.016	0.978	
10#722526	Francesco	Town			0.087384022	0.451894022	3	3	0.007	0.02	0.973	

10#650646	Frieda	Town			0.084794532	0.516244685	3	3	0.005	0.013	0.981	

10#1523692	Fuwa	Town			0.137808639	0.238125748	3	3	0.024	0.104	0.872	

10#3885	Gallants	Town			0.088899136	0	3	3	0.029	0.245	0.727	

10#29001809	Gangadhar	Town			0.079594853	0.128701325	3	3	0.019	0.121	0.86	

10#2409201	Gass	Town			0.086966418	0.411349862	3	3	0.008	0.026	0.966	
10#651622	Gass	Town			0.084537852	0.411349862	3	3	0.008	0.025	0.967	
10#651623	Gass	Town			0.084632076	0.411349862	3	3	0.008	0.025	0.967	
10#56847334	Gass	Town			0.099911788	0.411349862	3	3	0.009	0.029	0.962	

10#2409442	Gem	Town			0.08822039	0.677951952	3	3	0.003	0.005	0.992	
10#2409444	Gem	Town			0.087506226	0.677951952	3	3	0.003	0.005	0.992	
10#2409445	Gem	Town			0.087506226	0.677951952	3	3	0.003	0.005	0.992	
10#2409446	Gem	Town			0.08709554	0.677951952	3	3	0.003	0.005	0.992	
10#2409447	Gem	Town			0.087259092	0.677951952	3	3	0.003	0.005	0.992	
10#2409448	Gem	Town			0.088771375	0.677951952	3	3	0.003	0.005	0.992	
10#2409449	Gem	Town			0.087100758	0.677951952	3	3	0.003	0.005	0.992	
10#741803	Gem	Town			0.079543378	0.677951952	3	3	0.003	0.005	0.992	
10#2409443	Gem	Town			0.140395801	0.677951952	3	3	0.005	0.008	0.986	
10#8199	Gem	Town			0.142860636	0.677951952	3	3	0.006	0.008	0.986	

10#592663	Gente	Town			0.086129973	0.432066148	3	3	0.007	0.022	0.97	

11#20122959	George Washington	POI			0.069638288	0.765146386	3	3	0.002	0.003	0.996	
11#29766955	George Washington	POI			0.059709292	0.765146386	3	3	0.002	0.002	0.996	
11#29957658	George Washington	POI			0.059709292	0.765146386	3	3	0.002	0.002	0.996	
11#32692013	George Washington	POI			0.071726958	0.765146386	3	3	0.002	0.003	0.995	
11#39046901	George Washington	POI			0.069638288	0.765146386	3	3	0.002	0.003	0.996	
10#2409579	George Washington	Town			0.17859044	0.765146386	3	3	0.006	0.007	0.987	

10#553530	Give	Town			0.209149442	0.632752988	3	3	0.013	0.019	0.968	

10#2348593	Glen Murray	Town			0.049021025	0.257402651	3	3	0.009	0.046	0.944	
10#56619333	Glen Murray	Town			0.087467631	0.257402651	3	3	0.014	0.063	0.923	

11#18398473	Globe	POI			0.036920867	0.76180992	3	3	0.001	0.002	0.997	
10#2411480	Globe	Town			0.0871107	0.76180992	3	3	0.002	0.003	0.995	
10#2411482	Globe	Town			0.08709913	0.76180992	3	3	0.002	0.003	0.995	
10#2411484	Globe	Town			0.08752926	0.76180992	3	3	0.002	0.003	0.995	
10#2411485	Globe	Town			0.087506226	0.76180992	3	3	0.002	0.003	0.995	
10#2411487	Globe	Town			0.086818653	0.76180992	3	3	0.002	0.003	0.995	
10#2411488	Globe	Town			0.08709554	0.76180992	3	3	0.002	0.003	0.995	
10#2411489	Globe	Town			0.086782106	0.76180992	3	3	0.002	0.003	0.995	
10#2411490	Globe	Town			0.086541421	0.76180992	3	3	0.002	0.003	0.995	
10#2411491	Globe	Town			0.087153303	0.76180992	3	3	0.002	0.003	0.995	
10#2411493	Globe	Town			0.087623037	0.76180992	3	3	0.002	0.003	0.995	
10#56774636	Globe	POI			0.081817527	0.76180992	3	3	0.002	0.003	0.995	
10#56847910	Globe	POI			0.073476465	0.76180992	3	3	0.002	0.003	0.995	
10#56847911	Globe	POI			0.060906592	0.76180992	3	3	0.002	0.002	0.996	
10#56847912	Globe	POI			0.071142519	0.76180992	3	3	0.002	0.003	0.995	
10#2411483	Globe	Town			0.14052775	0.76180992	3	3	0.004	0.005	0.991	
10#2411479	Globe	Town			0.168974327	0.76180992	3	3	0.005	0.006	0.988	
10#2411492	Globe	Town			0.315918256	0.76180992	3	3	0.025	0.022	0.953	

10#29184712	Godavari	Town			0.079654716	0.28696738	3	3	0.012	0.05	0.938	
10#29190561	Godavari	Town			0.079654716	0.28696738	3	3	0.012	0.05	0.938	

11#7889331	Golden Mountains	POI			0.04453151	0	2	3	0.02	0.182	0.798	

10#28585255	Goldie	Town			0.083983147	0.572776678	3	3	0.004	0.009	0.986	

10#29093441	Gonga	Town			0.079400033	0.28696738	3	3	0.012	0.05	0.939	

10#56500498	Good Things	POI			0.077280592	0.414607684	3	3	0.007	0.023	0.97	
10#56505650	Good Things	POI			0.075207873	0.414607684	3	3	0.007	0.023	0.97	
10#56506185	Good Things	POI			0.077280592	0.414607684	3	3	0.007	0.023	0.97	
10#56511433	Good Things	POI			0.075993358	0.414607684	3	3	0.007	0.023	0.97	
10#56522185	Good Things	POI			0.119869514	0.414607684	3	3	0.011	0.033	0.956	

10#20126704	Gorgo	Town			0.087384022	0.386103976	3	3	0.009	0.03	0.961	
10#20126705	Gorgo	Town			0.087384022	0.386103976	3	3	0.009	0.03	0.961	
10#20126706	Gorgo	Town			0.087384022	0.386103976	3	3	0.009	0.03	0.961	
10#20126707	Gorgo	Town			0.087441723	0.386103976	3	3	0.009	0.03	0.961	
10#29334597	Gorgo	Town			0.08751003	0.386103976	3	3	0.009	0.03	0.961	
10#29341779	Gorgo	Town			0.086577454	0.386103976	3	3	0.009	0.03	0.962	
10#716277	Gorgo	Town			0.087384022	0.386103976	3	3	0.009	0.03	0.961	

11#36108285	Grace	POI			0.037219854	0.697103651	3	3	0.002	0.003	0.995	
10#56774687	Grace	POI			0.057357628	0.697103651	3	3	0.002	0.004	0.994	
10#2412551	Grace	Town			0.0871107	0.697103651	3	3	0.003	0.005	0.993	
